,ano-mes,ESTADO,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA
3662,2015-08,PIAUI,10.91355,12.982650000000001
3689,2015-09,PIAUI,11.98225,13.488
3716,2015-10,PIAUI,12.107080000000002,14.592039999999999
3743,2015-11,PIAUI,11.4393,14.675299999999998
3770,2015-12,PIAUI,11.727450000000001,14.7833
3797,2016-01,PIAUI,12.10944,14.80552
3824,2016-02,PIAUI,13.04595,15.238900000000001
3851,2016-03,PIAUI,12.8082,15.2781
3878,2016-04,PIAUI,12.565760000000001,15.25076
3905,2016-05,PIAUI,12.2808,15.231200000000001
3932,2016-06,PIAUI,11.4896,15.237100000000002
3959,2016-07,PIAUI,11.66412,15.1874
3986,2016-08,PIAUI,11.79975,15.16895
4013,2016-09,PIAUI,11.71085,15.688749999999999
4040,2016-10,PIAUI,12.455,16.179679999999998
4067,2016-11,PIAUI,12.2224,16.1653
4094,2016-12,PIAUI,11.44704,16.19728
4121,2017-01,PIAUI,11.9128,16.2526
4148,2017-02,PIAUI,12.1837,16.21925
4175,2017-03,PIAUI,12.10725,16.2054
4202,2017-04,PIAUI,12.300519999999999,16.4392
4229,2017-05,PIAUI,11.216181818181818,15.356272727272726
4256,2017-06,PIAUI,12.182380952380953,16.081857142857142
4283,2017-07,PIAUI,12.83844,17.1052
4310,2017-08,PIAUI,13.20805,15.782599999999999
4337,2017-09,PIAUI,13.16452,16.744
4364,2017-10,PIAUI,13.270249999999999,17.674500000000002
4391,2017-11,PIAUI,13.7511,18.3136
4418,2017-12,PIAUI,14.47076,18.58964
4445,2018-01,PIAUI,14.7332,19.77635
4472,2018-02,PIAUI,14.792150000000001,19.6969
4499,2018-03,PIAUI,14.81808,19.67784
4526,2018-04,PIAUI,14.84715,19.546550000000003
4553,2018-05,PIAUI,14.6655,19.57475
4580,2018-06,PIAUI,15.64248,19.43204
4607,2018-07,PIAUI,14.3583,19.632600000000004
4634,2018-08,PIAUI,13.8299,20.373150000000003
4661,2018-09,PIAUI,14.347439999999999,20.377
4688,2018-10,PIAUI,14.80205,20.6475
4715,2018-11,PIAUI,15.03305,20.24175
4742,2018-12,PIAUI,13.922333333333334,19.244333333333334
4769,2019-01,PIAUI,14.8118,20.2601
4796,2019-02,PIAUI,14.72615,20.2404
4823,2019-03,PIAUI,14.98836,20.224159999999998
4850,2019-04,PIAUI,15.569399999999998,20.0631
4877,2019-05,PIAUI,15.63755,20.2732
4904,2019-06,PIAUI,15.596680000000001,20.35516
4931,2019-07,PIAUI,15.538900000000002,20.498399999999997
4958,2019-08,PIAUI,15.41144,19.96576
4985,2019-09,PIAUI,15.494900000000001,19.3014
5012,2019-10,PIAUI,15.63295,19.37585
5039,2019-11,PIAUI,15.61508,19.38512
5066,2019-12,PIAUI,15.62,19.406950000000002
5093,2020-01,PIAUI,15.954150000000002,19.4148
5120,2020-02,PIAUI,16.860519999999998,19.67124
5147,2020-03,PIAUI,15.70675,20.128
5174,2020-04,PIAUI,14.952449999999999,19.52975
5201,2020-05,PIAUI,15.2678,19.14312
5228,2020-06,PIAUI,15.4832,19.0764
5255,2020-07,PIAUI,15.570249999999998,20.106299999999997
5282,2020-08,PIAUI,15.7559,20.19905
5309,2020-10,PIAUI,14.746416666666667,16.249333333333336
5336,2020-11,PIAUI,14.70256,16.8002
5363,2020-12,PIAUI,15.289208333333333,17.382250000000003
5390,2021-01,PIAUI,15.316533333333332,17.482366666666667
5417,2021-02,PIAUI,16.329333333333334,18.483958333333334
5444,2021-03,PIAUI,17.289583333333333,19.665208333333336
5471,2021-04,PIAUI,17.460416666666667,19.457083333333333
5498,2021-05,PIAUI,17.151,21.022833333333335
18,2004-05,RIO DE JANEIRO,5.926333333333333,8.274
45,2004-06,RIO DE JANEIRO,5.9526,8.408750000000001
72,2004-07,RIO DE JANEIRO,5.9862400000000004,8.33564
99,2004-08,RIO DE JANEIRO,6.06965,8.4519
126,2004-09,RIO DE JANEIRO,6.04,8.45625
153,2004-10,RIO DE JANEIRO,6.04308,8.464120000000001
180,2004-11,RIO DE JANEIRO,6.09465,8.49845
207,2004-12,RIO DE JANEIRO,6.1571,8.5517
234,2005-01,RIO DE JANEIRO,6.1518,8.7532
261,2005-02,RIO DE JANEIRO,6.1449,8.54985
288,2005-03,RIO DE JANEIRO,6.11265,8.66325
315,2005-04,RIO DE JANEIRO,6.10836,8.55948
342,2005-05,RIO DE JANEIRO,6.090199999999999,8.55245
369,2005-06,RIO DE JANEIRO,6.08015,8.5528
396,2005-07,RIO DE JANEIRO,6.0816,8.55716
423,2005-08,RIO DE JANEIRO,6.0747,8.564
450,2005-09,RIO DE JANEIRO,6.1286000000000005,8.59665
477,2005-10,RIO DE JANEIRO,5.98956,8.91636
504,2005-11,RIO DE JANEIRO,6.18995,8.86065
531,2005-12,RIO DE JANEIRO,6.13904,8.69704
558,2006-01,RIO DE JANEIRO,6.19545,8.74
585,2006-02,RIO DE JANEIRO,6.20995,8.75385
612,2006-03,RIO DE JANEIRO,6.2635,8.8086
639,2006-04,RIO DE JANEIRO,6.74188,8.943
666,2006-05,RIO DE JANEIRO,6.939749999999999,8.9715
693,2006-06,RIO DE JANEIRO,7.040699999999999,8.99325
720,2006-07,RIO DE JANEIRO,6.95568,8.96964
747,2006-08,RIO DE JANEIRO,7.065049999999999,9.02015
774,2006-09,RIO DE JANEIRO,6.99116,9.2088
801,2006-10,RIO DE JANEIRO,7.06185,9.2516
828,2006-11,RIO DE JANEIRO,6.851000000000001,9.22615
855,2006-12,RIO DE JANEIRO,6.84548,9.27416
882,2007-01,RIO DE JANEIRO,6.8741,9.3793
909,2007-02,RIO DE JANEIRO,6.857049999999999,9.3747
936,2007-03,RIO DE JANEIRO,6.828679999999999,9.38012
963,2007-04,RIO DE JANEIRO,6.86395,9.335550000000001
990,2007-05,RIO DE JANEIRO,6.832949999999999,9.353100000000001
1017,2007-06,RIO DE JANEIRO,6.769,9.24196
1044,2007-07,RIO DE JANEIRO,6.8155,9.1858
1071,2007-08,RIO DE JANEIRO,6.75765,9.17855
1098,2007-09,RIO DE JANEIRO,6.50256,9.17908
1125,2007-10,RIO DE JANEIRO,6.6579,9.08095
1152,2007-11,RIO DE JANEIRO,6.6305499999999995,9.0914
1179,2007-12,RIO DE JANEIRO,6.6226400000000005,9.03508
1206,2008-01,RIO DE JANEIRO,6.611749999999999,9.017700000000001
1233,2008-02,RIO DE JANEIRO,6.66325,9.02855
1260,2008-03,RIO DE JANEIRO,6.659199999999999,9.02356
1287,2008-04,RIO DE JANEIRO,6.4947,9.1024
1314,2008-05,RIO DE JANEIRO,6.513439999999999,9.35712
1341,2008-06,RIO DE JANEIRO,6.779599999999999,9.443900000000001
1368,2008-07,RIO DE JANEIRO,6.8485,9.47885
1395,2008-08,RIO DE JANEIRO,6.93872,9.49068
1422,2008-09,RIO DE JANEIRO,6.808249999999999,9.51005
1449,2008-10,RIO DE JANEIRO,6.6396,9.76205
1476,2008-11,RIO DE JANEIRO,6.587039999999999,9.73596
1503,2008-12,RIO DE JANEIRO,6.903499999999999,9.9285
1530,2009-01,RIO DE JANEIRO,6.97992,9.89744
1557,2009-02,RIO DE JANEIRO,6.8175,9.8988
1584,2009-03,RIO DE JANEIRO,6.604049999999999,9.894499999999999
1611,2009-04,RIO DE JANEIRO,6.764749999999999,9.892700000000001
1638,2009-05,RIO DE JANEIRO,6.84256,9.8984
1665,2009-06,RIO DE JANEIRO,7.13015,9.883750000000001
1692,2009-07,RIO DE JANEIRO,7.3232,9.869200000000001
1719,2009-08,RIO DE JANEIRO,7.331666666666666,9.853333333333332
1746,2009-09,RIO DE JANEIRO,7.719500000000001,10.0078
1773,2009-10,RIO DE JANEIRO,7.81196,10.43468
1800,2009-11,RIO DE JANEIRO,7.80915,10.367700000000001
1827,2009-12,RIO DE JANEIRO,7.8235,10.39395
1854,2010-01,RIO DE JANEIRO,7.809880000000001,10.431479999999999
1881,2010-02,RIO DE JANEIRO,7.72125,10.439449999999999
1908,2010-03,RIO DE JANEIRO,8.04775,10.8396
1935,2010-04,RIO DE JANEIRO,8.19145,11.131499999999999
1962,2010-05,RIO DE JANEIRO,8.08388,11.05712
1989,2010-06,RIO DE JANEIRO,7.993550000000001,11.00095
2016,2010-07,RIO DE JANEIRO,7.8488,10.93088
2043,2010-08,RIO DE JANEIRO,7.422,11.1239
2070,2010-09,RIO DE JANEIRO,7.5814,10.766
2097,2010-10,RIO DE JANEIRO,7.799919999999999,10.80712
2124,2010-11,RIO DE JANEIRO,7.812250000000001,10.750350000000001
2151,2010-12,RIO DE JANEIRO,7.700100000000001,10.7729
2178,2011-01,RIO DE JANEIRO,7.58884,10.80472
2205,2011-02,RIO DE JANEIRO,7.605849999999999,10.686350000000001
2232,2011-03,RIO DE JANEIRO,7.7355,10.89085
2259,2011-04,RIO DE JANEIRO,7.60704,10.7946
2286,2011-05,RIO DE JANEIRO,7.8347,10.83045
2313,2011-06,RIO DE JANEIRO,7.5649999999999995,10.9177
2340,2011-07,RIO DE JANEIRO,7.49672,10.7438
2367,2011-08,RIO DE JANEIRO,7.531949999999999,10.886750000000001
2394,2011-09,RIO DE JANEIRO,7.521849999999999,10.96545
2421,2011-10,RIO DE JANEIRO,7.7718,10.96096
2448,2011-11,RIO DE JANEIRO,7.57185,10.95785
2475,2011-12,RIO DE JANEIRO,7.88764,10.93092
2502,2012-01,RIO DE JANEIRO,7.927249999999999,10.735949999999999
2529,2012-02,RIO DE JANEIRO,7.8763499999999995,10.9792
2556,2012-03,RIO DE JANEIRO,7.43328,10.7628
2583,2012-04,RIO DE JANEIRO,7.3069999999999995,10.86715
2610,2012-05,RIO DE JANEIRO,7.517449999999999,11.17305
2637,2012-06,RIO DE JANEIRO,7.34144,11.098199999999999
2664,2012-07,RIO DE JANEIRO,7.292350000000001,10.98205
2691,2012-08,RIO DE JANEIRO,7.388299999999999,10.99055
2718,2012-09,RIO DE JANEIRO,7.33336,11.037239999999999
2745,2012-10,RIO DE JANEIRO,7.29585,11.1077
2772,2012-11,RIO DE JANEIRO,7.1105,11.31575
2799,2012-12,RIO DE JANEIRO,7.26576,11.39968
2826,2013-01,RIO DE JANEIRO,6.441416666666666,10.032666666666666
2853,2013-02,RIO DE JANEIRO,6.492625,10.068791666666668
2880,2013-03,RIO DE JANEIRO,6.514833333333333,10.0059
2907,2013-04,RIO DE JANEIRO,6.564958333333333,10.038916666666667
2934,2013-05,RIO DE JANEIRO,6.535875,10.000958333333333
2961,2013-06,RIO DE JANEIRO,6.533233333333333,10.078533333333333
2988,2013-07,RIO DE JANEIRO,6.531166666666667,9.973416666666667
3015,2013-08,RIO DE JANEIRO,6.526233333333334,9.985833333333334
3042,2013-09,RIO DE JANEIRO,6.527374999999999,10.322208333333334
3069,2013-10,RIO DE JANEIRO,6.531291666666665,10.316
3096,2013-11,RIO DE JANEIRO,6.647499999999999,10.356133333333332
3123,2013-12,RIO DE JANEIRO,6.756333333333333,10.798458333333334
3150,2014-01,RIO DE JANEIRO,6.777583333333332,10.797333333333334
3177,2014-02,RIO DE JANEIRO,6.789166666666667,10.937208333333333
3204,2014-03,RIO DE JANEIRO,6.790633333333333,11.0273
3231,2014-04,RIO DE JANEIRO,6.821124999999999,11.047041666666667
3258,2014-05,RIO DE JANEIRO,6.820533333333333,11.040133333333333
3285,2014-06,RIO DE JANEIRO,6.803958333333333,11.019458333333333
3312,2014-07,RIO DE JANEIRO,6.698875,11.022208333333333
3339,2014-08,RIO DE JANEIRO,6.650366666666667,11.0128
3366,2014-09,RIO DE JANEIRO,6.9135833333333325,11.708666666666666
3393,2014-10,RIO DE JANEIRO,6.995791666666666,11.693333333333333
3420,2014-11,RIO DE JANEIRO,7.010266666666666,11.7334
3447,2014-12,RIO DE JANEIRO,7.014666666666667,11.7505
3474,2015-01,RIO DE JANEIRO,6.989133333333333,11.778866666666666
3501,2015-02,RIO DE JANEIRO,6.970041666666667,11.923666666666668
3528,2015-03,RIO DE JANEIRO,7.261083333333333,11.967166666666666
3555,2015-04,RIO DE JANEIRO,7.133624999999999,11.955874999999999
3582,2015-05,RIO DE JANEIRO,7.106799999999999,11.976733333333334
3609,2015-06,RIO DE JANEIRO,7.105208333333334,11.956541666666666
3636,2015-07,RIO DE JANEIRO,7.134041666666666,11.956708333333333
3663,2015-08,RIO DE JANEIRO,7.03575,11.922875
3690,2015-09,RIO DE JANEIRO,8.043333333333333,13.76475
3717,2015-10,RIO DE JANEIRO,8.4695,13.735733333333334
3744,2015-11,RIO DE JANEIRO,8.849,13.702458333333333
3771,2015-12,RIO DE JANEIRO,8.91475,13.839916666666667
3798,2016-01,RIO DE JANEIRO,8.933866666666667,13.9068
3825,2016-02,RIO DE JANEIRO,8.946125,13.934166666666668
3852,2016-03,RIO DE JANEIRO,8.988916666666666,13.828375000000001
3879,2016-04,RIO DE JANEIRO,8.885966666666667,13.575666666666667
3906,2016-05,RIO DE JANEIRO,8.358875,13.483166666666667
3933,2016-06,RIO DE JANEIRO,8.408,13.509208333333333
3960,2016-07,RIO DE JANEIRO,8.238366666666668,13.515233333333333
3987,2016-08,RIO DE JANEIRO,8.397583333333333,13.457374999999999
4014,2016-09,RIO DE JANEIRO,8.455583333333333,14.142708333333333
4041,2016-10,RIO DE JANEIRO,8.534666666666668,14.819433333333334
4068,2016-11,RIO DE JANEIRO,8.933208333333335,14.843291666666666
4095,2016-12,RIO DE JANEIRO,8.9526,14.517966666666666
4122,2017-01,RIO DE JANEIRO,9.005708333333333,14.891833333333333
4149,2017-02,RIO DE JANEIRO,9.028541666666667,14.479375
4176,2017-03,RIO DE JANEIRO,9.0115,14.506833333333333
4203,2017-04,RIO DE JANEIRO,8.977633333333333,15.901200000000001
4230,2017-05,RIO DE JANEIRO,8.975041666666668,15.729750000000001
4257,2017-06,RIO DE JANEIRO,8.938083333333333,15.868916666666669
4284,2017-07,RIO DE JANEIRO,8.9032,15.863566666666667
4311,2017-08,RIO DE JANEIRO,9.01525,15.578416666666667
4338,2017-09,RIO DE JANEIRO,9.104366666666667,15.999133333333333
4365,2017-10,RIO DE JANEIRO,9.902833333333334,16.86625
4392,2017-11,RIO DE JANEIRO,10.537291666666667,16.718833333333333
4419,2017-12,RIO DE JANEIRO,10.754999999999999,16.9103
4446,2018-01,RIO DE JANEIRO,10.858624999999998,17.010083333333334
4473,2018-02,RIO DE JANEIRO,10.990583333333333,16.505583333333334
4500,2018-03,RIO DE JANEIRO,10.933333333333334,16.802733333333332
4527,2018-04,RIO DE JANEIRO,10.95225,16.640208333333334
4554,2018-05,RIO DE JANEIRO,11.055625,16.721166666666665
4581,2018-06,RIO DE JANEIRO,11.222866666666667,16.901866666666667
4608,2018-07,RIO DE JANEIRO,11.025083333333333,16.561375
4635,2018-08,RIO DE JANEIRO,11.239041666666667,16.605416666666667
4662,2018-09,RIO DE JANEIRO,11.063266666666667,16.79083333333333
4689,2018-10,RIO DE JANEIRO,11.178416666666665,17.033083333333334
4716,2018-11,RIO DE JANEIRO,11.513916666666667,16.848958333333332
4743,2018-12,RIO DE JANEIRO,11.495266666666668,16.9688
4770,2019-01,RIO DE JANEIRO,11.525458333333333,16.932333333333332
4797,2019-02,RIO DE JANEIRO,11.401166666666667,16.966583333333332
4824,2019-03,RIO DE JANEIRO,11.575533333333334,17.397733333333335
4851,2019-04,RIO DE JANEIRO,11.462791666666668,17.080541666666665
4878,2019-05,RIO DE JANEIRO,11.502791666666667,17.121083333333335
4905,2019-06,RIO DE JANEIRO,11.4039,17.22416666666667
4932,2019-07,RIO DE JANEIRO,11.111583333333334,16.812166666666666
4959,2019-08,RIO DE JANEIRO,11.161933333333334,17.02306666666667
4986,2019-09,RIO DE JANEIRO,11.230125000000001,16.978666666666665
5013,2019-10,RIO DE JANEIRO,11.338000000000001,17.050208333333334
5040,2019-11,RIO DE JANEIRO,11.4009,17.043333333333333
5067,2019-12,RIO DE JANEIRO,11.442708333333334,17.044166666666666
5094,2020-01,RIO DE JANEIRO,11.4975,17.114583333333332
5121,2020-02,RIO DE JANEIRO,11.268766666666666,17.048633333333335
5148,2020-03,RIO DE JANEIRO,11.194458333333332,17.044333333333334
5175,2020-04,RIO DE JANEIRO,11.128791666666666,16.648791666666668
5202,2020-05,RIO DE JANEIRO,10.7903,16.256666666666668
5229,2020-06,RIO DE JANEIRO,10.834375,16.8335
5256,2020-07,RIO DE JANEIRO,10.923791666666666,17.051916666666667
5283,2020-08,RIO DE JANEIRO,11.111333333333334,17.087541666666667
5310,2020-10,RIO DE JANEIRO,11.670428571428571,14.275571428571428
5337,2020-11,RIO DE JANEIRO,11.251428571428573,14.374035714285714
5364,2020-12,RIO DE JANEIRO,11.633535714285715,14.7715
5391,2021-01,RIO DE JANEIRO,11.876714285714286,15.431771428571428
5418,2021-02,RIO DE JANEIRO,12.19025,15.277142857142858
5445,2021-03,RIO DE JANEIRO,12.32575,17.486250000000002
5472,2021-04,RIO DE JANEIRO,12.980892857142857,18.242892857142856
5499,2021-05,RIO DE JANEIRO,12.988,17.999142857142857
19,2004-05,RIO GRANDE DO NORTE,6.513000000000001,8.316466666666667
46,2004-06,RIO GRANDE DO NORTE,6.3614,8.27065
73,2004-07,RIO GRANDE DO NORTE,6.30488,8.48908
100,2004-08,RIO GRANDE DO NORTE,6.3889499999999995,8.3658
127,2004-09,RIO GRANDE DO NORTE,6.54045,8.40705
154,2004-10,RIO GRANDE DO NORTE,6.35548,8.27668
181,2004-11,RIO GRANDE DO NORTE,6.68035,8.48705
208,2004-12,RIO GRANDE DO NORTE,6.701949999999999,8.541
235,2005-01,RIO GRANDE DO NORTE,6.62788,8.5586
262,2005-02,RIO GRANDE DO NORTE,6.61585,8.53515
289,2005-03,RIO GRANDE DO NORTE,6.40395,8.3997
316,2005-04,RIO GRANDE DO NORTE,6.228400000000001,8.404000000000002
343,2005-05,RIO GRANDE DO NORTE,6.2475499999999995,8.19135
370,2005-06,RIO GRANDE DO NORTE,6.411199999999999,8.1598
397,2005-07,RIO GRANDE DO NORTE,6.62072,7.9409600000000005
424,2005-08,RIO GRANDE DO NORTE,6.5299,7.9605999999999995
451,2005-09,RIO GRANDE DO NORTE,6.714449999999999,7.953749999999999
478,2005-10,RIO GRANDE DO NORTE,6.68872,8.4356
505,2005-11,RIO GRANDE DO NORTE,6.774500000000001,8.14705
532,2005-12,RIO GRANDE DO NORTE,6.766,8.145199999999999
559,2006-01,RIO GRANDE DO NORTE,6.8616,8.173300000000001
586,2006-02,RIO GRANDE DO NORTE,6.9483999999999995,8.16965
613,2006-03,RIO GRANDE DO NORTE,7.018949999999999,8.3746
640,2006-04,RIO GRANDE DO NORTE,7.17748,8.46748
667,2006-05,RIO GRANDE DO NORTE,7.2555499999999995,8.38845
694,2006-06,RIO GRANDE DO NORTE,7.2298,8.437000000000001
721,2006-07,RIO GRANDE DO NORTE,7.17976,8.64592
748,2006-08,RIO GRANDE DO NORTE,7.27535,8.6386
775,2006-09,RIO GRANDE DO NORTE,7.26996,8.65208
802,2006-10,RIO GRANDE DO NORTE,7.2196,8.6704
829,2006-11,RIO GRANDE DO NORTE,7.330499999999999,8.66785
856,2006-12,RIO GRANDE DO NORTE,7.3087599999999995,8.64916
883,2007-01,RIO GRANDE DO NORTE,7.364749999999999,8.65045
910,2007-02,RIO GRANDE DO NORTE,7.3382499999999995,8.6455
937,2007-03,RIO GRANDE DO NORTE,7.260120000000001,8.619439999999999
964,2007-04,RIO GRANDE DO NORTE,7.096500000000001,8.610299999999999
991,2007-05,RIO GRANDE DO NORTE,7.3965000000000005,8.63025
1018,2007-06,RIO GRANDE DO NORTE,7.25512,8.640320000000001
1045,2007-07,RIO GRANDE DO NORTE,7.139950000000001,8.620000000000001
1072,2007-08,RIO GRANDE DO NORTE,7.2418000000000005,8.61595
1099,2007-09,RIO GRANDE DO NORTE,7.317559999999999,8.65428
1126,2007-10,RIO GRANDE DO NORTE,7.3043499999999995,8.61385
1153,2007-11,RIO GRANDE DO NORTE,7.209950000000001,8.61835
1180,2007-12,RIO GRANDE DO NORTE,7.15796,8.64124
1207,2008-01,RIO GRANDE DO NORTE,7.3205,8.6521
1234,2008-02,RIO GRANDE DO NORTE,7.233,8.663450000000001
1261,2008-03,RIO GRANDE DO NORTE,7.4043600000000005,8.65624
1288,2008-04,RIO GRANDE DO NORTE,7.458450000000001,8.65755
1315,2008-05,RIO GRANDE DO NORTE,7.4546,8.69956
1342,2008-06,RIO GRANDE DO NORTE,7.4944500000000005,8.7036
1369,2008-07,RIO GRANDE DO NORTE,7.4738500000000005,8.7279
1396,2008-08,RIO GRANDE DO NORTE,7.538959999999999,8.7448
1423,2008-09,RIO GRANDE DO NORTE,7.606700000000001,8.748000000000001
1450,2008-10,RIO GRANDE DO NORTE,7.5905000000000005,8.74645
1477,2008-11,RIO GRANDE DO NORTE,7.6088,8.75464
1504,2008-12,RIO GRANDE DO NORTE,7.55835,8.7568
1531,2009-01,RIO GRANDE DO NORTE,7.491079999999999,8.761000000000001
1558,2009-02,RIO GRANDE DO NORTE,7.4944500000000005,8.7658
1585,2009-03,RIO GRANDE DO NORTE,7.590349999999999,8.767149999999999
1612,2009-04,RIO GRANDE DO NORTE,7.60495,9.06775
1639,2009-05,RIO GRANDE DO NORTE,7.51112,9.3658
1666,2009-06,RIO GRANDE DO NORTE,7.379949999999999,9.36875
1693,2009-07,RIO GRANDE DO NORTE,7.54435,9.3628
1720,2009-08,RIO GRANDE DO NORTE,7.549933333333333,9.356533333333335
1747,2009-09,RIO GRANDE DO NORTE,7.698449999999999,8.74135
1774,2009-10,RIO GRANDE DO NORTE,7.76904,9.39144
1801,2009-11,RIO GRANDE DO NORTE,8.01745,9.58235
1828,2009-12,RIO GRANDE DO NORTE,8.462950000000001,9.594
1855,2010-01,RIO GRANDE DO NORTE,8.532680000000001,9.5336
1882,2010-02,RIO GRANDE DO NORTE,8.5924,9.788450000000001
1909,2010-03,RIO GRANDE DO NORTE,8.5945,9.83895
1936,2010-04,RIO GRANDE DO NORTE,8.5945,9.7955
1963,2010-05,RIO GRANDE DO NORTE,8.482000000000001,9.9596
1990,2010-06,RIO GRANDE DO NORTE,8.6714,10.193
2017,2010-07,RIO GRANDE DO NORTE,8.644,10.1096
2044,2010-08,RIO GRANDE DO NORTE,8.3789,9.7865
2071,2010-09,RIO GRANDE DO NORTE,8.3585,9.7735
2098,2010-10,RIO GRANDE DO NORTE,8.386280000000001,9.7928
2125,2010-11,RIO GRANDE DO NORTE,8.4,9.877500000000001
2152,2010-12,RIO GRANDE DO NORTE,8.39695,9.872
2179,2011-01,RIO GRANDE DO NORTE,8.4016,9.76756
2206,2011-02,RIO GRANDE DO NORTE,8.411,9.78295
2233,2011-03,RIO GRANDE DO NORTE,8.467,10.0335
2260,2011-04,RIO GRANDE DO NORTE,8.505840000000001,10.23132
2287,2011-05,RIO GRANDE DO NORTE,8.5148,9.92935
2314,2011-06,RIO GRANDE DO NORTE,8.49485,10.1083
2341,2011-07,RIO GRANDE DO NORTE,8.50148,10.1242
2368,2011-08,RIO GRANDE DO NORTE,8.49145,10.07835
2395,2011-09,RIO GRANDE DO NORTE,8.2855,10.289950000000001
2422,2011-10,RIO GRANDE DO NORTE,8.209200000000001,10.277439999999999
2449,2011-11,RIO GRANDE DO NORTE,8.4505,10.2853
2476,2011-12,RIO GRANDE DO NORTE,8.45,10.28536
2503,2012-01,RIO GRANDE DO NORTE,8.45,10.2885
2530,2012-02,RIO GRANDE DO NORTE,8.3545,10.503499999999999
2557,2012-03,RIO GRANDE DO NORTE,8.4452,10.773119999999999
2584,2012-04,RIO GRANDE DO NORTE,8.753,10.876999999999999
2611,2012-05,RIO GRANDE DO NORTE,8.762,10.735
2638,2012-06,RIO GRANDE DO NORTE,8.4228,10.28116
2665,2012-07,RIO GRANDE DO NORTE,8.413,10.3035
2692,2012-08,RIO GRANDE DO NORTE,7.777500000000001,10.30695
2719,2012-09,RIO GRANDE DO NORTE,7.716760000000001,10.30804
2746,2012-10,RIO GRANDE DO NORTE,8.14495,10.30735
2773,2012-11,RIO GRANDE DO NORTE,8.69975,10.602450000000001
2800,2012-12,RIO GRANDE DO NORTE,8.7052,10.9056
2827,2013-01,RIO GRANDE DO NORTE,7.879130434782609,9.786521739130436
2854,2013-02,RIO GRANDE DO NORTE,7.722166666666666,9.417416666666666
2881,2013-03,RIO GRANDE DO NORTE,7.7090000000000005,9.650966666666667
2908,2013-04,RIO GRANDE DO NORTE,7.773333333333333,9.526458333333332
2935,2013-05,RIO GRANDE DO NORTE,7.602083333333333,9.587291666666667
2962,2013-06,RIO GRANDE DO NORTE,7.730333333333333,9.356433333333333
2989,2013-07,RIO GRANDE DO NORTE,7.738333333333334,9.267208333333334
3016,2013-08,RIO GRANDE DO NORTE,7.744933333333334,9.5204
3043,2013-09,RIO GRANDE DO NORTE,7.7491666666666665,9.74725
3070,2013-10,RIO GRANDE DO NORTE,7.834791666666667,9.934833333333334
3097,2013-11,RIO GRANDE DO NORTE,7.853766666666667,9.933866666666667
3124,2013-12,RIO GRANDE DO NORTE,7.796958333333333,9.997375
3151,2014-01,RIO GRANDE DO NORTE,7.888333333333333,10.068416666666666
3178,2014-02,RIO GRANDE DO NORTE,7.979916666666667,10.014833333333334
3205,2014-03,RIO GRANDE DO NORTE,7.988166666666666,9.938933333333333
3232,2014-04,RIO GRANDE DO NORTE,8.019083333333333,9.916833333333333
3259,2014-05,RIO GRANDE DO NORTE,7.895933333333334,9.915433333333334
3286,2014-06,RIO GRANDE DO NORTE,7.870291666666667,9.913416666666667
3313,2014-07,RIO GRANDE DO NORTE,8.042250000000001,9.942583333333333
3340,2014-08,RIO GRANDE DO NORTE,7.856966666666667,9.94
